Full_name,skin_name,Quality,Exterior,Price
爪子刀（★） | 传说 (崭新出厂),爪子刀（★） | 传说,隐秘,崭新出厂,19994.99
沙漠之鹰（StatTrak™） | 科林斯遗产 (崭新出厂),沙漠之鹰（StatTrak™） | 科林斯遗产,军规级,崭新出厂,22.80
沙漠之鹰（StatTrak™） | 科林斯遗产 (久经沙场),沙漠之鹰（StatTrak™） | 科林斯遗产,军规级,久经沙场,11.45
沙漠之鹰（StatTrak™） | 科林斯遗产 (破损不堪),沙漠之鹰（StatTrak™） | 科林斯遗产,军规级,破损不堪,32.00
沙漠之鹰（StatTrak™） | 科林斯遗产 (略有磨损),沙漠之鹰（StatTrak™） | 科林斯遗产,军规级,略有磨损,14.62
格洛克 18 型 | 蓝色裂纹 (崭新出厂),格洛克 18 型 | 蓝色裂纹,军规级,崭新出厂,208.88
格洛克 18 型 | 蓝色裂纹 (久经沙场),格洛克 18 型 | 蓝色裂纹,军规级,久经沙场,10.10
格洛克 18 型 | 蓝色裂纹 (破损不堪),格洛克 18 型 | 蓝色裂纹,军规级,破损不堪,22.88
格洛克 18 型 | 蓝色裂纹 (战痕累累),格洛克 18 型 | 蓝色裂纹,军规级,战痕累累,67.70
格洛克 18 型 | 蓝色裂纹 (略有磨损),格洛克 18 型 | 蓝色裂纹,军规级,略有磨损,12.70
P2000 | 黑曜石 (崭新出厂),P2000 | 黑曜石,受限,崭新出厂,34.80
P2000 | 黑曜石 (久经沙场),P2000 | 黑曜石,受限,久经沙场,7.92
P2000 | 黑曜石 (破损不堪),P2000 | 黑曜石,受限,破损不堪,6.67
P2000 | 黑曜石 (战痕累累),P2000 | 黑曜石,受限,战痕累累,8.79
P2000 | 黑曜石 (略有磨损),P2000 | 黑曜石,受限,略有磨损,15.13
骷髅匕首（★） | 渐变之色 (崭新出厂),骷髅匕首（★） | 渐变之色,隐秘,崭新出厂,14880.00
骷髅匕首（★） | 渐变之色 (略有磨损),骷髅匕首（★） | 渐变之色,隐秘,略有磨损,
爪子刀（★ StatTrak™） | 传说 (崭新出厂),爪子刀（★ StatTrak™） | 传说,隐秘,崭新出厂,23999.00
爪子刀（★ StatTrak™） | 传说 (久经沙场),爪子刀（★ StatTrak™） | 传说,隐秘,久经沙场,8666.00
爪子刀（★ StatTrak™） | 传说 (破损不堪),爪子刀（★ StatTrak™） | 传说,隐秘,破损不堪,
爪子刀（★ StatTrak™） | 传说 (战痕累累),爪子刀（★ StatTrak™） | 传说,隐秘,战痕累累,
爪子刀（★ StatTrak™） | 传说 (略有磨损),爪子刀（★ StatTrak™） | 传说,隐秘,略有磨损,13000.00
CZ75 | 绿色格纹 (崭新出厂),CZ75 | 绿色格纹,消费级,崭新出厂,20.88
CZ75 | 绿色格纹 (久经沙场),CZ75 | 绿色格纹,消费级,久经沙场,10.90
CZ75 | 绿色格纹 (破损不堪),CZ75 | 绿色格纹,消费级,破损不堪,
CZ75 | 绿色格纹 (战痕累累),CZ75 | 绿色格纹,消费级,战痕累累,15.00
CZ75 | 绿色格纹 (略有磨损),CZ75 | 绿色格纹,消费级,略有磨损,15.55
蝴蝶刀（★ StatTrak™） | 渐变大理石 (崭新出厂),蝴蝶刀（★ StatTrak™） | 渐变大理石,隐秘,崭新出厂,16110.00
蝴蝶刀（★ StatTrak™） | 渐变大理石 (略有磨损),蝴蝶刀（★ StatTrak™） | 渐变大理石,隐秘,略有磨损,15888.00
沙漠之鹰 | 纳迦蛇神 (崭新出厂),沙漠之鹰 | 纳迦蛇神,受限,崭新出厂,49.20
沙漠之鹰 | 纳迦蛇神 (久经沙场),沙漠之鹰 | 纳迦蛇神,受限,久经沙场,9.00
沙漠之鹰 | 纳迦蛇神 (破损不堪),沙漠之鹰 | 纳迦蛇神,受限,破损不堪,8.41
沙漠之鹰 | 纳迦蛇神 (战痕累累),沙漠之鹰 | 纳迦蛇神,受限,战痕累累,7.84
沙漠之鹰 | 纳迦蛇神 (略有磨损),沙漠之鹰 | 纳迦蛇神,受限,略有磨损,16.44
蝴蝶刀（★） | 深红之网 (崭新出厂),蝴蝶刀（★） | 深红之网,隐秘,崭新出厂,58000.00
蝴蝶刀（★） | 深红之网 (久经沙场),蝴蝶刀（★） | 深红之网,隐秘,久经沙场,7190.00
蝴蝶刀（★） | 深红之网 (破损不堪),蝴蝶刀（★） | 深红之网,隐秘,破损不堪,6600.00
蝴蝶刀（★） | 深红之网 (战痕累累),蝴蝶刀（★） | 深红之网,隐秘,战痕累累,5624.00
蝴蝶刀（★） | 深红之网 (略有磨损),蝴蝶刀（★） | 深红之网,隐秘,略有磨损,14970.00
蝴蝶刀（★） | 伽玛多普勒 (崭新出厂),蝴蝶刀（★） | 伽玛多普勒,隐秘,崭新出厂,13846.00
蝴蝶刀（★） | 伽玛多普勒 (略有磨损),蝴蝶刀（★） | 伽玛多普勒,隐秘,略有磨损,13982.00
折刀（★） | 都市伪装 (崭新出厂),折刀（★） | 都市伪装,隐秘,崭新出厂,
折刀（★） | 都市伪装 (久经沙场),折刀（★） | 都市伪装,隐秘,久经沙场,575.79
折刀（★） | 都市伪装 (破损不堪),折刀（★） | 都市伪装,隐秘,破损不堪,
折刀（★） | 都市伪装 (战痕累累),折刀（★） | 都市伪装,隐秘,战痕累累,999.00
折刀（★） | 都市伪装 (略有磨损),折刀（★） | 都市伪装,隐秘,略有磨损,655.00
P250（StatTrak™） | X 射线 (崭新出厂),P250（StatTrak™） | X 射线,受限,崭新出厂,30.25
P250（StatTrak™） | X 射线 (久经沙场),P250（StatTrak™） | X 射线,受限,久经沙场,17.46
P250（StatTrak™） | X 射线 (略有磨损),P250（StatTrak™） | X 射线,受限,略有磨损,14.70
PP-野牛 | 化工之绿 (崭新出厂),PP-野牛 | 化工之绿,工业级,崭新出厂,34.95
PP-野牛 | 化工之绿 (久经沙场),PP-野牛 | 化工之绿,工业级,久经沙场,8.40
PP-野牛 | 化工之绿 (破损不堪),PP-野牛 | 化工之绿,工业级,破损不堪,
PP-野牛 | 化工之绿 (战痕累累),PP-野牛 | 化工之绿,工业级,战痕累累,9.53
PP-野牛 | 化工之绿 (略有磨损),PP-野牛 | 化工之绿,工业级,略有磨损,11.42
折刀（★） | 枯焦之色 (崭新出厂),折刀（★） | 枯焦之色,隐秘,崭新出厂,
折刀（★） | 枯焦之色 (久经沙场),折刀（★） | 枯焦之色,隐秘,久经沙场,562.08
折刀（★） | 枯焦之色 (破损不堪),折刀（★） | 枯焦之色,隐秘,破损不堪,620.00
折刀（★） | 枯焦之色 (战痕累累),折刀（★） | 枯焦之色,隐秘,战痕累累,
折刀（★） | 枯焦之色 (略有磨损),折刀（★） | 枯焦之色,隐秘,略有磨损,688.00
蝴蝶刀（★ StatTrak™） | 深红之网 (崭新出厂),蝴蝶刀（★ StatTrak™） | 深红之网,隐秘,崭新出厂,
蝴蝶刀（★ StatTrak™） | 深红之网 (久经沙场),蝴蝶刀（★ StatTrak™） | 深红之网,隐秘,久经沙场,7666.00
蝴蝶刀（★ StatTrak™） | 深红之网 (破损不堪),蝴蝶刀（★ StatTrak™） | 深红之网,隐秘,破损不堪,7200.00
蝴蝶刀（★ StatTrak™） | 深红之网 (战痕累累),蝴蝶刀（★ StatTrak™） | 深红之网,隐秘,战痕累累,7500.00
蝴蝶刀（★ StatTrak™） | 深红之网 (略有磨损),蝴蝶刀（★ StatTrak™） | 深红之网,隐秘,略有磨损,13835.15
M4A1 消音型 | 女火神之炽焰 (崭新出厂),M4A1 消音型 | 女火神之炽焰,隐秘,崭新出厂,826.00
M4A1 消音型 | 女火神之炽焰 (久经沙场),M4A1 消音型 | 女火神之炽焰,隐秘,久经沙场,149.84
M4A1 消音型 | 女火神之炽焰 (破损不堪),M4A1 消音型 | 女火神之炽焰,隐秘,破损不堪,115.99
M4A1 消音型 | 女火神之炽焰 (战痕累累),M4A1 消音型 | 女火神之炽焰,隐秘,战痕累累,84.96
M4A1 消音型 | 女火神之炽焰 (略有磨损),M4A1 消音型 | 女火神之炽焰,隐秘,略有磨损,302.13
P250（StatTrak™） | 炼狱小镇 (崭新出厂),P250（StatTrak™） | 炼狱小镇,受限,崭新出厂,26.63
P250（StatTrak™） | 炼狱小镇 (久经沙场),P250（StatTrak™） | 炼狱小镇,受限,久经沙场,7.95
P250（StatTrak™） | 炼狱小镇 (破损不堪),P250（StatTrak™） | 炼狱小镇,受限,破损不堪,17.72
P250（StatTrak™） | 炼狱小镇 (战痕累累),P250（StatTrak™） | 炼狱小镇,受限,战痕累累,8.15
P250（StatTrak™） | 炼狱小镇 (略有磨损),P250（StatTrak™） | 炼狱小镇,受限,略有磨损,18.45
折刀（★） | 北方森林 (崭新出厂),折刀（★） | 北方森林,隐秘,崭新出厂,
折刀（★） | 北方森林 (久经沙场),折刀（★） | 北方森林,隐秘,久经沙场,555.53
折刀（★） | 北方森林 (破损不堪),折刀（★） | 北方森林,隐秘,破损不堪,577.00
折刀（★） | 北方森林 (战痕累累),折刀（★） | 北方森林,隐秘,战痕累累,
折刀（★） | 北方森林 (略有磨损),折刀（★） | 北方森林,隐秘,略有磨损,620.00
M9 刺刀（★ StatTrak™） | 传说 (崭新出厂),M9 刺刀（★ StatTrak™） | 传说,隐秘,崭新出厂,23200.00
M9 刺刀（★ StatTrak™） | 传说 (久经沙场),M9 刺刀（★ StatTrak™） | 传说,隐秘,久经沙场,8299.00
M9 刺刀（★ StatTrak™） | 传说 (破损不堪),M9 刺刀（★ StatTrak™） | 传说,隐秘,破损不堪,6888.00
M9 刺刀（★ StatTrak™） | 传说 (战痕累累),M9 刺刀（★ StatTrak™） | 传说,隐秘,战痕累累,
M9 刺刀（★ StatTrak™） | 传说 (略有磨损),M9 刺刀（★ StatTrak™） | 传说,隐秘,略有磨损,18500.00
FN57 | 紫藤老树 (崭新出厂),FN57 | 紫藤老树,工业级,崭新出厂,19.00
FN57 | 紫藤老树 (久经沙场),FN57 | 紫藤老树,工业级,久经沙场,18.10
FN57 | 紫藤老树 (破损不堪),FN57 | 紫藤老树,工业级,破损不堪,
FN57 | 紫藤老树 (战痕累累),FN57 | 紫藤老树,工业级,战痕累累,19.70
FN57 | 紫藤老树 (略有磨损),FN57 | 紫藤老树,工业级,略有磨损,18.00
折刀（★） | 人工染色 (崭新出厂),折刀（★） | 人工染色,隐秘,崭新出厂,
折刀（★） | 人工染色 (久经沙场),折刀（★） | 人工染色,隐秘,久经沙场,628.29
折刀（★） | 人工染色 (破损不堪),折刀（★） | 人工染色,隐秘,破损不堪,750.00
折刀（★） | 人工染色 (战痕累累),折刀（★） | 人工染色,隐秘,战痕累累,685.25
折刀（★） | 人工染色 (略有磨损),折刀（★） | 人工染色,隐秘,略有磨损,730.00
P90 | 给爷冲 (崭新出厂),P90 | 给爷冲,受限,崭新出厂,14.83
P90 | 给爷冲 (久经沙场),P90 | 给爷冲,受限,久经沙场,4.36
P90 | 给爷冲 (破损不堪),P90 | 给爷冲,受限,破损不堪,3.92
P90 | 给爷冲 (战痕累累),P90 | 给爷冲,受限,战痕累累,3.29
P90 | 给爷冲 (略有磨损),P90 | 给爷冲,受限,略有磨损,8.50
爪子刀（★） | 渐变之色 (崭新出厂),爪子刀（★） | 渐变之色,隐秘,崭新出厂,19960.00
爪子刀（★） | 渐变之色 (略有磨损),爪子刀（★） | 渐变之色,隐秘,略有磨损,18400.00
折刀（★） | 大马士革钢 (崭新出厂),折刀（★） | 大马士革钢,隐秘,崭新出厂,779.91
折刀（★） | 大马士革钢 (久经沙场),折刀（★） | 大马士革钢,隐秘,久经沙场,644.61
折刀（★） | 大马士革钢 (破损不堪),折刀（★） | 大马士革钢,隐秘,破损不堪,
折刀（★） | 大马士革钢 (战痕累累),折刀（★） | 大马士革钢,隐秘,战痕累累,
折刀（★） | 大马士革钢 (略有磨损),折刀（★） | 大马士革钢,隐秘,略有磨损,720.00
格洛克 18 型 | 皇家军团 (崭新出厂),格洛克 18 型 | 皇家军团,受限,崭新出厂,42.90
格洛克 18 型 | 皇家军团 (久经沙场),格洛克 18 型 | 皇家军团,受限,久经沙场,12.70
格洛克 18 型 | 皇家军团 (破损不堪),格洛克 18 型 | 皇家军团,受限,破损不堪,14.02
格洛克 18 型 | 皇家军团 (战痕累累),格洛克 18 型 | 皇家军团,受限,战痕累累,14.50
格洛克 18 型 | 皇家军团 (略有磨损),格洛克 18 型 | 皇家军团,受限,略有磨损,16.44
AWP | 粉红 DDPAT (崭新出厂),AWP | 粉红 DDPAT,受限,崭新出厂,1717.00
AWP | 粉红 DDPAT (久经沙场),AWP | 粉红 DDPAT,受限,久经沙场,170.00
AWP | 粉红 DDPAT (破损不堪),AWP | 粉红 DDPAT,受限,破损不堪,258.20
AWP | 粉红 DDPAT (战痕累累),AWP | 粉红 DDPAT,受限,战痕累累,259.99
AWP | 粉红 DDPAT (略有磨损),AWP | 粉红 DDPAT,受限,略有磨损,302.81
暗影双匕（★） | 黑色层压板 (崭新出厂),暗影双匕（★） | 黑色层压板,隐秘,崭新出厂,
暗影双匕（★） | 黑色层压板 (久经沙场),暗影双匕（★） | 黑色层压板,隐秘,久经沙场,697.10
暗影双匕（★） | 黑色层压板 (破损不堪),暗影双匕（★） | 黑色层压板,隐秘,破损不堪,679.00
暗影双匕（★） | 黑色层压板 (战痕累累),暗影双匕（★） | 黑色层压板,隐秘,战痕累累,659.99
暗影双匕（★） | 黑色层压板 (略有磨损),暗影双匕（★） | 黑色层压板,隐秘,略有磨损,715.00
MP9（StatTrak™） | 飞驰 (崭新出厂),MP9（StatTrak™） | 飞驰,军规级,崭新出厂,13.60
MP9（StatTrak™） | 飞驰 (久经沙场),MP9（StatTrak™） | 飞驰,军规级,久经沙场,7.06
MP9（StatTrak™） | 飞驰 (破损不堪),MP9（StatTrak™） | 飞驰,军规级,破损不堪,14.60
MP9（StatTrak™） | 飞驰 (战痕累累),MP9（StatTrak™） | 飞驰,军规级,战痕累累,
MP9（StatTrak™） | 飞驰 (略有磨损),MP9（StatTrak™） | 飞驰,军规级,略有磨损,9.29
Tec-9 | 艾萨克 (崭新出厂),Tec-9 | 艾萨克,军规级,崭新出厂,60.52
Tec-9 | 艾萨克 (久经沙场),Tec-9 | 艾萨克,军规级,久经沙场,13.68
Tec-9 | 艾萨克 (破损不堪),Tec-9 | 艾萨克,军规级,破损不堪,13.21
Tec-9 | 艾萨克 (战痕累累),Tec-9 | 艾萨克,军规级,战痕累累,13.76
Tec-9 | 艾萨克 (略有磨损),Tec-9 | 艾萨克,军规级,略有磨损,15.74
加利尔 AR | ~甜甜的~ (崭新出厂),加利尔 AR | ~甜甜的~,保密,崭新出厂,391.10
加利尔 AR | ~甜甜的~ (久经沙场),加利尔 AR | ~甜甜的~,保密,久经沙场,319.00
加利尔 AR | ~甜甜的~ (破损不堪),加利尔 AR | ~甜甜的~,保密,破损不堪,300.00
加利尔 AR | ~甜甜的~ (战痕累累),加利尔 AR | ~甜甜的~,保密,战痕累累,
加利尔 AR | ~甜甜的~ (略有磨损),加利尔 AR | ~甜甜的~,保密,略有磨损,319.96
格洛克 18 型 | 圆影玉兔 (崭新出厂),格洛克 18 型 | 圆影玉兔,受限,崭新出厂,22.00
格洛克 18 型 | 圆影玉兔 (久经沙场),格洛克 18 型 | 圆影玉兔,受限,久经沙场,6.18
格洛克 18 型 | 圆影玉兔 (破损不堪),格洛克 18 型 | 圆影玉兔,受限,破损不堪,5.74
格洛克 18 型 | 圆影玉兔 (战痕累累),格洛克 18 型 | 圆影玉兔,受限,战痕累累,4.88
格洛克 18 型 | 圆影玉兔 (略有磨损),格洛克 18 型 | 圆影玉兔,受限,略有磨损,14.70
PP-野牛（StatTrak™） | 战术手电 (崭新出厂),PP-野牛（StatTrak™） | 战术手电,军规级,崭新出厂,24.90
PP-野牛（StatTrak™） | 战术手电 (久经沙场),PP-野牛（StatTrak™） | 战术手电,军规级,久经沙场,4.08
PP-野牛（StatTrak™） | 战术手电 (破损不堪),PP-野牛（StatTrak™） | 战术手电,军规级,破损不堪,5.00
PP-野牛（StatTrak™） | 战术手电 (战痕累累),PP-野牛（StatTrak™） | 战术手电,军规级,战痕累累,4.42
PP-野牛（StatTrak™） | 战术手电 (略有磨损),PP-野牛（StatTrak™） | 战术手电,军规级,略有磨损,11.34
AK-47（StatTrak™） | 混沌点阵 (崭新出厂),AK-47（StatTrak™） | 混沌点阵,保密,崭新出厂,613.27
AK-47（StatTrak™） | 混沌点阵 (久经沙场),AK-47（StatTrak™） | 混沌点阵,保密,久经沙场,165.00
AK-47（StatTrak™） | 混沌点阵 (破损不堪),AK-47（StatTrak™） | 混沌点阵,保密,破损不堪,
AK-47（StatTrak™） | 混沌点阵 (战痕累累),AK-47（StatTrak™） | 混沌点阵,保密,战痕累累,165.90
AK-47（StatTrak™） | 混沌点阵 (略有磨损),AK-47（StatTrak™） | 混沌点阵,保密,略有磨损,289.67
M9 刺刀（★） | 传说 (崭新出厂),M9 刺刀（★） | 传说,隐秘,崭新出厂,26149.83
M9 刺刀（★） | 传说 (久经沙场),M9 刺刀（★） | 传说,隐秘,久经沙场,8688.00
M9 刺刀（★） | 传说 (破损不堪),M9 刺刀（★） | 传说,隐秘,破损不堪,6498.00
M9 刺刀（★） | 传说 (战痕累累),M9 刺刀（★） | 传说,隐秘,战痕累累,4680.31
M9 刺刀（★） | 传说 (略有磨损),M9 刺刀（★） | 传说,隐秘,略有磨损,18726.69
暗影双匕（★） | 枯焦之色 (崭新出厂),暗影双匕（★） | 枯焦之色,隐秘,崭新出厂,
暗影双匕（★） | 枯焦之色 (久经沙场),暗影双匕（★） | 枯焦之色,隐秘,久经沙场,649.00
暗影双匕（★） | 枯焦之色 (破损不堪),暗影双匕（★） | 枯焦之色,隐秘,破损不堪,
暗影双匕（★） | 枯焦之色 (战痕累累),暗影双匕（★） | 枯焦之色,隐秘,战痕累累,
暗影双匕（★） | 枯焦之色 (略有磨损),暗影双匕（★） | 枯焦之色,隐秘,略有磨损,700.00
FN57（StatTrak™） | 好兄弟 (崭新出厂),FN57（StatTrak™） | 好兄弟,受限,崭新出厂,38.51
FN57（StatTrak™） | 好兄弟 (久经沙场),FN57（StatTrak™） | 好兄弟,受限,久经沙场,9.69
FN57（StatTrak™） | 好兄弟 (破损不堪),FN57（StatTrak™） | 好兄弟,受限,破损不堪,16.00
FN57（StatTrak™） | 好兄弟 (战痕累累),FN57（StatTrak™） | 好兄弟,受限,战痕累累,11.50
FN57（StatTrak™） | 好兄弟 (略有磨损),FN57（StatTrak™） | 好兄弟,受限,略有磨损,19.80
UMP-45（StatTrak™） | 白狼 (崭新出厂),UMP-45（StatTrak™） | 白狼,受限,崭新出厂,24.65
UMP-45（StatTrak™） | 白狼 (久经沙场),UMP-45（StatTrak™） | 白狼,受限,久经沙场,3.62
UMP-45（StatTrak™） | 白狼 (破损不堪),UMP-45（StatTrak™） | 白狼,受限,破损不堪,3.90
UMP-45（StatTrak™） | 白狼 (战痕累累),UMP-45（StatTrak™） | 白狼,受限,战痕累累,2.48
UMP-45（StatTrak™） | 白狼 (略有磨损),UMP-45（StatTrak™） | 白狼,受限,略有磨损,8.19
法玛斯（StatTrak™） | 纪念碑 (崭新出厂),法玛斯（StatTrak™） | 纪念碑,隐秘,崭新出厂,556.00
法玛斯（StatTrak™） | 纪念碑 (久经沙场),法玛斯（StatTrak™） | 纪念碑,隐秘,久经沙场,230.00
法玛斯（StatTrak™） | 纪念碑 (破损不堪),法玛斯（StatTrak™） | 纪念碑,隐秘,破损不堪,
法玛斯（StatTrak™） | 纪念碑 (战痕累累),法玛斯（StatTrak™） | 纪念碑,隐秘,战痕累累,
法玛斯（StatTrak™） | 纪念碑 (略有磨损),法玛斯（StatTrak™） | 纪念碑,隐秘,略有磨损,318.30
暗影双匕（★） | 人工染色 (崭新出厂),暗影双匕（★） | 人工染色,隐秘,崭新出厂,1258.00
暗影双匕（★） | 人工染色 (久经沙场),暗影双匕（★） | 人工染色,隐秘,久经沙场,728.00
暗影双匕（★） | 人工染色 (破损不堪),暗影双匕（★） | 人工染色,隐秘,破损不堪,730.00
暗影双匕（★） | 人工染色 (战痕累累),暗影双匕（★） | 人工染色,隐秘,战痕累累,699.00
暗影双匕（★） | 人工染色 (略有磨损),暗影双匕（★） | 人工染色,隐秘,略有磨损,760.00
蝴蝶刀（★） | 多普勒 (崭新出厂),蝴蝶刀（★） | 多普勒,隐秘,崭新出厂,12335.00
蝴蝶刀（★） | 多普勒 (略有磨损),蝴蝶刀（★） | 多普勒,隐秘,略有磨损,15499.00
USP 消音版（StatTrak™） | 铅管 (崭新出厂),USP 消音版（StatTrak™） | 铅管,军规级,崭新出厂,70.00
USP 消音版（StatTrak™） | 铅管 (久经沙场),USP 消音版（StatTrak™） | 铅管,军规级,久经沙场,13.40
USP 消音版（StatTrak™） | 铅管 (破损不堪),USP 消音版（StatTrak™） | 铅管,军规级,破损不堪,12.60
USP 消音版（StatTrak™） | 铅管 (战痕累累),USP 消音版（StatTrak™） | 铅管,军规级,战痕累累,13.68
USP 消音版（StatTrak™） | 铅管 (略有磨损),USP 消音版（StatTrak™） | 铅管,军规级,略有磨损,14.25
MAC-10 | 绝界之行 (崭新出厂),MAC-10 | 绝界之行,受限,崭新出厂,15.80
MAC-10 | 绝界之行 (久经沙场),MAC-10 | 绝界之行,受限,久经沙场,6.75
MAC-10 | 绝界之行 (破损不堪),MAC-10 | 绝界之行,受限,破损不堪,18.42
MAC-10 | 绝界之行 (战痕累累),MAC-10 | 绝界之行,受限,战痕累累,7.08
MAC-10 | 绝界之行 (略有磨损),MAC-10 | 绝界之行,受限,略有磨损,8.69
折刀（★） | 夜色 (崭新出厂),折刀（★） | 夜色,隐秘,崭新出厂,1150.00
折刀（★） | 夜色 (久经沙场),折刀（★） | 夜色,隐秘,久经沙场,549.50
折刀（★） | 夜色 (破损不堪),折刀（★） | 夜色,隐秘,破损不堪,1100.00
折刀（★） | 夜色 (战痕累累),折刀（★） | 夜色,隐秘,战痕累累,
折刀（★） | 夜色 (略有磨损),折刀（★） | 夜色,隐秘,略有磨损,715.00
双持贝瑞塔（StatTrak™） | 皇室伴侣 (崭新出厂),双持贝瑞塔（StatTrak™） | 皇室伴侣,受限,崭新出厂,51.00
双持贝瑞塔（StatTrak™） | 皇室伴侣 (久经沙场),双持贝瑞塔（StatTrak™） | 皇室伴侣,受限,久经沙场,6.79
双持贝瑞塔（StatTrak™） | 皇室伴侣 (破损不堪),双持贝瑞塔（StatTrak™） | 皇室伴侣,受限,破损不堪,4.23
双持贝瑞塔（StatTrak™） | 皇室伴侣 (战痕累累),双持贝瑞塔（StatTrak™） | 皇室伴侣,受限,战痕累累,7.35
双持贝瑞塔（StatTrak™） | 皇室伴侣 (略有磨损),双持贝瑞塔（StatTrak™） | 皇室伴侣,受限,略有磨损,13.90
骷髅匕首（★ StatTrak™） | 深红之网 (崭新出厂),骷髅匕首（★ StatTrak™） | 深红之网,隐秘,崭新出厂,
骷髅匕首（★ StatTrak™） | 深红之网 (久经沙场),骷髅匕首（★ StatTrak™） | 深红之网,隐秘,久经沙场,7650.00
骷髅匕首（★ StatTrak™） | 深红之网 (破损不堪),骷髅匕首（★ StatTrak™） | 深红之网,隐秘,破损不堪,7000.00
骷髅匕首（★ StatTrak™） | 深红之网 (战痕累累),骷髅匕首（★ StatTrak™） | 深红之网,隐秘,战痕累累,4860.00
骷髅匕首（★ StatTrak™） | 深红之网 (略有磨损),骷髅匕首（★ StatTrak™） | 深红之网,隐秘,略有磨损,9999.00
SCAR-20 | 溅射果酱 (崭新出厂),SCAR-20 | 溅射果酱,保密,崭新出厂,30000.00
SCAR-20 | 溅射果酱 (久经沙场),SCAR-20 | 溅射果酱,保密,久经沙场,56.00
SCAR-20 | 溅射果酱 (破损不堪),SCAR-20 | 溅射果酱,保密,破损不堪,189.50
SCAR-20 | 溅射果酱 (战痕累累),SCAR-20 | 溅射果酱,保密,战痕累累,300.00
SCAR-20 | 溅射果酱 (略有磨损),SCAR-20 | 溅射果酱,保密,略有磨损,318.86
PP-野牛（StatTrak™） | 太空猫 (崭新出厂),PP-野牛（StatTrak™） | 太空猫,受限,崭新出厂,23.20
PP-野牛（StatTrak™） | 太空猫 (久经沙场),PP-野牛（StatTrak™） | 太空猫,受限,久经沙场,3.51
PP-野牛（StatTrak™） | 太空猫 (破损不堪),PP-野牛（StatTrak™） | 太空猫,受限,破损不堪,4.99
PP-野牛（StatTrak™） | 太空猫 (战痕累累),PP-野牛（StatTrak™） | 太空猫,受限,战痕累累,3.46
PP-野牛（StatTrak™） | 太空猫 (略有磨损),PP-野牛（StatTrak™） | 太空猫,受限,略有磨损,11.00
FN57（StatTrak™） | 都市危机 (崭新出厂),FN57（StatTrak™） | 都市危机,军规级,崭新出厂,28.79
FN57（StatTrak™） | 都市危机 (久经沙场),FN57（StatTrak™） | 都市危机,军规级,久经沙场,18.70
FN57（StatTrak™） | 都市危机 (略有磨损),FN57（StatTrak™） | 都市危机,军规级,略有磨损,12.00
AWP | 电子蜂巢 (崭新出厂),AWP | 电子蜂巢,保密,崭新出厂,448.85
